customer_id,total_purchase,frequency_purchase,client_category
CS5807,1563,20,2
CS5808,1675,22,3
CS5809,1210,18,2
CS5810,2022,30,3
CS5811,1479,22,2
CS5812,1680,23,3
CS5813,1610,24,3
CS5814,881,14,2
CS5815,2145,28,3
CS5816,1736,22,3
CS5817,1764,23,3
CS5818,1438,21,2
CS5819,1322,17,2
CS5820,1196,16,2
CS5821,1640,23,3
CS5822,1422,18,2
CS5823,1295,18,2
CS5824,1356,19,2
CS5825,999,14,2
CS5826,1670,24,3
CS5827,1432,20,2
CS5828,733,10,1
CS5829,1323,20,2
CS5830,1604,23,3
CS5831,1075,16,2
CS5832,1328,20,2
CS5833,1404,19,2
CS5834,1309,20,2
CS5835,1592,25,3
CS5836,2069,30,3
CS5837,1281,18,2
CS5838,1384,17,2
CS5839,966,14,2
CS5840,1013,15,2
CS5841,1264,19,2
CS5842,971,13,2
CS5843,1406,20,2
CS5844,1220,17,2
CS5845,1582,22,3
CS5846,1683,23,3
CS5847,1563,24,3
CS5848,1408,20,2
CS5849,1005,16,2
CS5850,1410,19,2
CS5851,1816,24,3
CS5852,1034,15,2
CS5853,1488,22,2
CS5854,1320,18,2
CS5855,1506,21,2
CS5856,1518,23,2
CS5857,993,13,2
CS5858,1625,24,3
CS5859,1772,24,3
CS5860,1392,19,2
CS5861,1102,15,2
CS5862,1459,22,2
CS5863,804,11,2
CS5864,1432,17,2
CS5865,1962,29,3
CS5866,1396,20,2
CS5867,1983,27,3
CS5868,2260,31,3
CS5869,1019,15,2
CS5870,1544,22,3
CS5871,1279,19,2
CS5872,1344,21,2
CS5873,1461,21,2
CS5874,968,16,2
CS5875,1190,18,2
CS5876,1183,18,2
CS5877,1520,22,3
CS5878,822,12,2
CS5879,1772,25,3
CS5880,1350,22,2
CS5881,1214,16,2
CS5882,1554,24,3
CS5883,1322,19,2
CS5884,1320,18,2
CS5885,1983,29,3
CS5886,1396,21,2
CS5887,1267,17,2
CS5888,1248,18,2
CS5889,993,15,2
CS5890,1125,16,2
CS5891,1113,14,2
CS5892,1298,18,2
CS5893,1190,18,2
CS5894,1884,26,3
CS5895,1575,21,2
CS5896,895,15,2
CS5897,1674,25,3
CS5898,1541,23,3
CS5899,833,13,2
CS5900,1481,18,2
CS5901,1327,19,2
CS5902,922,13,2
CS5903,864,13,2
CS5904,939,14,2
CS5905,1525,22,3
CS5906,1434,20,2
CS5907,1733,27,3
CS5908,1571,23,3
CS5909,1218,17,2
CS5910,1712,20,2
CS5911,1610,22,3
CS5912,1380,20,2
CS5913,1464,20,2
CS5914,1151,15,2
CS5915,1409,20,2
CS5916,1027,14,2
CS5917,1200,18,2
CS5918,1421,21,2
CS5919,1178,17,2
CS5920,1400,20,2
CS5921,1356,19,2
CS5922,2008,27,3
CS5923,1085,15,2
CS5924,780,12,1
CS5925,1475,21,2
CS5926,1100,15,2
CS5927,918,13,2
CS5928,2087,32,3
CS5929,1315,18,2
CS5930,1201,17,2
CS5931,1345,19,2
CS5932,1361,20,2
CS5933,1734,23,3
CS5934,1387,20,2
CS5935,1278,18,2
CS5936,2199,30,3
CS5937,1800,27,3
CS5938,1027,16,2
CS5939,1241,17,2
CS5940,1103,16,2
CS5941,1177,17,2
CS5942,1824,25,3
CS5943,1565,24,3
CS5944,894,13,2
CS5945,1561,21,2
CS5946,1290,18,2
CS5947,1526,22,3
CS5948,1156,16,2
CS5949,1406,18,2
CS5950,1575,26,3
CS5951,1229,17,2
CS5952,1228,18,2
CS5953,1460,22,2
CS5954,943,12,2
CS5955,923,14,2
CS5956,1688,25,3
CS5957,1219,18,2
CS5958,1043,15,2
CS5959,1358,18,2
CS5960,598,9,1
CS5961,1503,20,2
CS5962,1067,17,2
CS5963,1234,17,2
CS5964,1539,23,3
CS5965,1980,29,3
CS5966,1416,21,2
CS5967,1553,20,2
CS5968,1837,24,3
CS5969,1825,24,3
CS5970,1664,24,3
CS5971,1635,24,3
CS5972,1207,17,2
CS5973,1435,21,2
CS5974,1002,13,2
CS5975,1331,17,2
CS5976,1623,24,3
CS5977,1031,16,2
CS5978,1477,23,2
CS5979,1623,23,3
CS5980,1082,17,2
CS5981,1175,16,2
CS5982,1136,17,2
CS5983,1171,17,2
CS5984,1523,20,2
CS5985,1628,23,3
CS5986,1503,22,2
CS5987,692,10,1
CS5988,1584,22,3
CS5989,1464,20,2
CS5990,2326,32,3
CS5991,1970,29,3
CS5992,1152,17,2
CS5993,1164,16,2
CS5994,1523,20,2
CS5995,1317,19,2
CS5996,1557,21,2
CS5997,1033,14,2
CS5998,1648,22,3
CS5999,903,13,2
CS6000,921,13,2
CS6001,1322,19,2
CS6002,1500,19,2
CS6003,1457,22,2
CS6004,1326,18,2
CS6005,971,14,2
CS6006,1337,20,2
CS6007,1247,16,2
CS6008,931,14,2
CS6009,1945,29,3
CS6010,1168,16,2
CS6011,1029,16,2
CS6012,1311,20,2
CS6013,1326,17,2
CS6014,1582,22,3
CS6015,1551,21,2
CS6016,1332,19,2
CS6017,2109,28,3
CS6018,1169,17,2
CS6019,1556,21,2
CS6020,1784,23,3
CS6021,1350,19,2
CS6022,1234,17,2
CS6023,1687,24,3
CS6024,1745,25,3
CS6025,1815,28,3
CS6026,1060,15,2
CS6027,1723,23,3
CS6028,1265,19,2
CS6029,1204,19,2
CS6030,1723,25,3
CS6031,1912,26,3
CS6032,774,11,1
CS6033,1301,21,2
CS6034,1660,25,3
CS6035,1574,21,2
CS6036,1102,18,2
CS6037,1994,29,3
CS6038,1662,22,3
CS6039,1676,24,3
CS6040,1001,15,2
CS6041,1504,22,2
CS6042,1158,17,2
CS6043,1702,25,3
CS6044,1849,26,3
CS6045,1262,17,2
CS6046,1476,21,2
CS6047,1251,20,2
CS6048,824,13,2
CS6049,1213,18,2
CS6050,874,11,2
CS6051,982,13,2
CS6052,1293,18,2
CS6053,1651,23,3
CS6054,1540,21,2
CS6055,1533,22,3
CS6056,1683,22,3
CS6057,1161,17,2
CS6058,1745,22,3
CS6059,1657,22,3
CS6060,1387,19,2
CS6061,915,11,2
CS6062,772,12,1
CS6063,1169,16,2
CS6064,1721,22,3
CS6065,1221,17,2
CS6066,1841,26,3
CS6067,1151,16,2
CS6068,1658,23,3
CS6069,1559,25,3
CS6070,1294,19,2
CS6071,1679,25,3
CS6072,1076,15,2
CS6073,1627,23,3
CS6074,1311,18,2
CS6075,1168,18,2
CS6076,1642,22,3
CS6077,1316,19,2
CS6078,1170,19,2
CS6079,1526,22,3
CS6080,1078,16,2
CS6081,1168,16,2
CS6082,1344,21,2
CS6083,1359,22,2
CS6084,997,14,2
CS6085,1208,18,2
CS6086,1274,18,2
CS6087,1528,23,3
CS6088,1039,15,2
CS6089,1361,20,2
CS6090,1579,21,2
CS6091,1118,16,2
CS6092,1393,19,2
CS6093,1926,26,3
CS6094,1343,21,2
CS6095,1216,19,2
CS6096,1386,19,2
CS6097,1503,19,2
CS6098,1957,25,3
CS6099,1784,24,3
CS6100,1264,18,2
CS6101,1453,21,2
CS6102,1685,26,3
CS6103,1730,25,3
CS6104,1383,21,2
CS6105,1659,25,3
CS6106,1400,19,2
CS6107,1327,17,2
CS6108,1348,21,2
CS6109,1071,17,2
CS6110,1046,16,2
CS6111,1558,21,2
CS7112,512,12,1
CS7113,564,12,1
CS7114,691,15,2
CS7115,568,16,2
CS7116,563,11,1
CS7117,484,12,1
CS7118,666,13,1
CS7119,464,11,1
CS7120,830,18,2
CS7121,834,17,2
CS7122,669,12,1
CS7123,463,11,1
CS7124,520,11,1
CS7125,447,8,1
CS7126,454,9,1
CS7127,747,16,2
CS7128,677,17,2
CS7129,535,11,1
CS7130,691,15,2
CS7131,463,11,1
CS7132,542,12,1
CS7133,609,14,1
CS7134,441,10,1
CS7135,565,12,1
CS7136,663,15,2
CS7137,509,9,1
CS7138,706,15,2
CS7139,585,11,1
CS7140,715,16,2
CS7141,808,19,2
CS7142,619,13,1
CS7143,365,11,1
CS7144,677,13,1
CS7145,629,15,2
CS7146,567,11,1
CS7147,353,8,1
CS7148,942,18,2
CS7149,857,19,2
CS7150,350,8,1
CS7151,405,9,1
CS7152,613,16,2
CS7153,558,12,1
CS7154,529,16,2
CS7155,424,14,1
CS7156,508,13,1
CS7157,511,12,1
CS7158,319,8,1
CS7159,693,16,2
CS7160,542,12,1
CS7161,687,16,2
CS7162,616,17,2
CS7163,529,11,1
CS7164,860,19,2
CS7165,341,7,1
CS7166,594,16,2
CS7167,450,10,1
CS7168,297,7,1
CS7169,471,10,1
CS7170,457,11,1
CS7171,415,13,1
CS7172,594,14,1
CS7173,596,13,1
CS7174,820,16,2
CS7175,496,11,1
CS7176,342,12,1
CS7177,481,11,1
CS7178,684,21,2
CS7179,913,16,2
CS7180,520,15,2
CS7181,759,16,2
CS7182,752,18,2
CS7183,846,18,2
CS7184,994,21,2
CS7185,707,18,2
CS7186,596,12,1
CS7187,916,17,2
CS7188,468,11,1
CS7189,841,19,2
CS7190,475,13,1
CS7191,626,17,2
CS7192,515,12,1
CS7193,565,10,1
CS7194,606,14,1
CS7195,445,9,1
CS7196,657,15,2
CS7197,610,12,1
CS7198,665,13,1
CS7199,663,13,1
CS7200,651,14,1
CS7201,702,12,1
CS7202,449,11,1
CS7203,557,12,1
CS7204,622,14,1
CS7205,665,14,1
CS7206,685,15,2
CS7207,604,12,1
CS7208,409,8,1
CS7209,855,16,2
CS7210,490,15,2
CS7211,512,13,1
CS7212,542,12,1
CS7213,506,11,1
CS7214,533,12,1
CS7215,827,20,2
CS7216,901,21,2
CS7217,547,13,1
CS7218,825,18,2
CS7219,555,13,1
CS7220,331,7,1
CS7221,488,12,1
CS7222,559,13,1
CS7223,667,13,1
CS7224,191,4,1
CS7225,465,10,1
CS7226,435,12,1
CS7227,1001,19,2
CS7228,505,10,1
CS7229,638,12,1
CS7230,753,15,2
CS7231,796,16,2
CS7232,498,12,1
CS7233,656,13,1
CS7234,566,17,2
CS7235,663,13,1
CS7236,538,16,2
CS7237,840,18,2
CS7238,653,16,2
CS7239,438,7,1
CS7240,787,21,2
CS7241,785,18,2
CS7242,353,7,1
CS7243,493,11,1
CS7244,767,17,2
CS7245,512,12,1
CS7246,389,8,1
CS7247,894,19,2
CS7248,394,11,1
CS7249,626,14,1
CS7250,721,18,2
CS7251,617,12,1
CS7252,413,9,1
CS7253,503,10,1
CS7254,636,13,1
CS7255,821,21,2
CS7256,362,11,1
CS7257,427,8,1
CS7258,519,12,1
CS7259,692,13,1
CS7260,822,19,2
CS7261,700,16,2
CS7262,572,13,1
CS7263,501,11,1
CS7264,400,8,1
CS7265,372,11,1
CS7266,296,9,1
CS7267,823,16,2
CS7268,899,17,2
CS7269,562,13,1
CS7270,894,19,2
CS7271,632,16,2
CS7272,640,14,1
CS7273,760,13,1
CS7274,690,13,1
CS7275,480,10,1
CS7276,760,16,2
CS7277,544,13,1
CS7278,706,14,1
CS7279,669,15,2
CS7280,628,14,1
CS7281,550,13,1
CS7282,357,8,1
CS7283,591,12,1
CS7284,900,19,2
CS7285,551,14,1
CS7286,449,12,1
CS7287,704,15,2
CS7288,404,10,1
CS7289,376,10,1
CS7290,704,14,1
CS7291,543,12,1
CS7292,382,11,1
CS7293,670,17,2
CS7294,1078,23,2
CS7295,788,15,2
CS7296,698,14,1
CS7297,251,5,1
CS7298,685,14,1
CS7299,735,15,2
CS7300,633,13,1
CS7301,722,14,1
CS7302,649,15,2
CS7303,971,18,2
CS7304,473,11,1
CS7305,585,13,1
CS7306,370,9,1
CS7307,516,11,1
CS7308,760,17,2
CS7309,452,8,1
CS7310,300,8,1
CS7311,421,9,1
CS7312,374,7,1
CS7313,704,15,2
CS7314,354,8,1
CS7315,516,12,1
CS7316,1165,21,2
CS7317,488,9,1
CS7318,680,16,2
CS7319,614,14,1
CS7320,441,10,1
CS7321,411,12,1
CS7322,714,16,2
CS7323,673,17,2
CS7324,782,19,2
CS7325,840,15,2
CS7326,609,14,1
CS7327,782,16,2
CS7328,447,11,1
CS7329,539,11,1
CS7330,665,18,2
CS7331,660,13,1
CS7332,1108,23,2
CS7333,149,4,1
CS7334,780,17,2
CS7335,432,9,1
CS7336,743,18,2
CS7337,753,20,2
CS7338,494,11,1
CS7339,720,18,2
CS7340,566,14,1
CS7341,315,9,1
CS7342,536,13,1
CS7343,713,14,1
CS7344,819,17,2
CS7345,343,10,1
CS7346,527,10,1
CS7347,982,21,2
CS7348,676,13,1
CS7349,497,8,1
CS7350,841,17,2
CS7351,648,13,1
CS7352,663,16,2
CS7353,535,14,1
CS7354,718,13,1
CS7355,695,14,1
CS7356,539,14,1
CS7357,568,15,2
CS7358,279,6,1
CS7359,479,11,1
CS7360,545,13,1
CS7361,460,13,1
CS7362,680,16,2
CS7363,846,20,2
CS7364,912,21,2
CS7365,708,15,2
CS7366,783,17,2
CS7367,762,16,2
CS7368,430,11,1
CS7369,909,19,2
CS7370,775,17,2
CS7371,518,12,1
CS7372,670,14,1
CS7373,778,16,2
CS7374,507,13,1
CS7375,617,13,1
CS7376,836,19,2
CS7377,409,11,1
CS7378,750,18,2
CS7379,628,13,1
CS7380,840,16,2
CS7381,833,16,2
CS7382,974,20,2
CS7383,534,17,2
CS7384,566,12,1
CS7385,625,13,1
CS7386,491,9,1
CS7387,467,13,1
CS7388,451,13,1
CS7389,459,14,1
CS7390,599,13,1
CS7391,660,15,2
CS7392,517,13,1
CS7393,441,13,1
CS7394,1198,25,2
CS7395,485,14,1
CS7396,669,16,2
CS7397,880,19,2
CS7398,766,15,2
CS7399,576,17,2
CS7400,572,14,1
CS7401,647,17,2
CS7402,691,15,2
CS7403,729,14,1
CS7404,1021,22,2
CS7405,804,19,2
CS7406,854,19,2
CS7407,736,21,2
CS7408,549,11,1
CS7409,757,16,2
CS7410,585,12,1
CS7411,428,10,1
CS7412,413,10,1
CS7413,349,6,1
CS7414,629,14,1
CS7415,633,16,2
CS7416,784,15,2
CS7417,513,11,1
CS7418,432,8,1
CS7419,836,18,2
CS7420,825,18,2
CS7421,736,17,2
CS7422,518,10,1
CS7423,609,15,2
CS7424,465,15,2
CS7425,463,12,1
CS7426,769,15,2
CS7427,470,10,1
CS7428,878,18,2
CS7429,223,6,1
CS7430,556,13,1
CS7431,563,12,1
CS7432,469,12,1
CS7433,358,9,1
CS7434,619,15,2
CS7435,724,16,2
CS7436,448,9,1
CS7437,541,10,1
CS7438,628,12,1
CS7439,537,11,1
CS7440,597,13,1
CS7441,419,12,1
CS7442,659,13,1
CS7443,516,16,2
CS7444,409,11,1
CS7445,805,19,2
CS7446,502,11,1
CS7447,365,10,1
CS7448,381,7,1
CS7449,561,14,1
CS7450,451,11,1
CS7451,470,12,1
CS7452,535,12,1
CS7453,532,11,1
CS7454,571,12,1
CS7455,530,12,1
CS7456,477,11,1
CS7457,403,11,1
CS7458,553,14,1
CS7459,608,15,2
CS7460,587,12,1
CS7461,619,15,2
CS7462,505,13,1
CS7463,744,19,2
CS7464,688,15,2
CS7465,663,16,2
CS7466,520,12,1
CS7467,613,14,1
CS7468,729,19,2
CS7469,533,13,1
CS7470,731,14,1
CS7471,752,14,1
CS7472,866,16,2
CS7473,611,14,1
CS7474,680,17,2
CS7475,474,11,1
CS7476,516,12,1
CS7477,517,13,1
CS7478,456,12,1
CS7479,304,6,1
CS7480,541,12,1
CS7481,417,10,1
CS7482,280,7,1
CS7483,606,15,2
CS7484,432,10,1
CS7485,705,13,1
CS7486,318,8,1
CS7487,298,5,1
CS7488,764,16,2
CS7489,372,9,1
CS7490,701,16,2
CS7491,545,10,1
CS7492,821,18,2
CS7493,630,13,1
CS7494,584,16,2
CS7495,513,10,1
CS7496,518,12,1
CS7497,710,14,1
CS7498,632,15,2
CS7499,791,18,2
CS7500,543,13,1
CS7501,665,17,2
CS7502,813,18,2
CS7503,677,15,2
CS7504,417,8,1
CS7505,699,15,2
CS7506,415,10,1
CS7507,557,13,1
CS7508,809,18,2
CS7509,456,10,1
CS7510,623,16,2
CS7511,540,10,1
CS7512,615,14,1
CS7513,622,15,2
CS7514,484,10,1
CS7515,760,15,2
CS7516,594,13,1
CS7517,374,11,1
CS7518,747,16,2
CS7519,558,10,1
CS7520,661,13,1
CS7521,197,6,1
CS7522,434,10,1
CS7523,500,10,1
CS7524,311,8,1
CS7525,566,14,1
CS7526,594,14,1
CS7527,581,13,1
CS7528,586,14,1
CS7529,492,10,1
CS7530,358,8,1
CS7531,482,11,1
CS7532,544,12,1
CS7533,813,19,2
CS7534,454,11,1
CS7535,825,15,2
CS7536,350,8,1
CS7537,688,15,2
CS7538,735,16,2
CS7539,528,12,1
CS7540,617,12,1
CS7541,900,20,2
CS7542,828,20,2
CS7543,251,6,1
CS7544,734,18,2
CS7545,876,19,2
CS7546,818,17,2
CS7547,662,13,1
CS7548,784,17,2
CS7549,416,10,1
CS7550,530,12,1
CS7551,433,10,1
CS7552,810,15,2
CS7553,409,12,1
CS7554,688,16,2
CS7555,736,18,2
CS7556,202,6,1
CS7557,573,15,2
CS7558,701,18,2
CS7559,565,14,1
CS7560,459,11,1
CS7561,500,10,1
CS7562,401,8,1
CS7563,580,13,1
CS7564,444,9,1
CS7565,544,9,1
CS7566,758,17,2
CS7567,492,12,1
CS7568,684,16,2
CS7569,478,9,1
CS7570,754,16,2
CS7571,490,10,1
CS7572,269,8,1
CS7573,712,15,2
CS7574,594,12,1
CS7575,848,19,2
CS7576,369,9,1
CS7577,622,15,2
CS7578,440,12,1
CS7579,634,16,2
CS7580,1145,26,2
CS7581,977,21,2
CS7582,616,15,2
CS7583,848,17,2
CS7584,799,15,2
CS7585,578,12,1
CS7586,544,13,1
CS7587,997,21,2
CS7588,640,17,2
CS7589,283,10,1
CS7590,541,13,1
CS7591,759,14,1
CS7592,522,12,1
CS7593,492,12,1
CS7594,409,9,1
CS7595,333,7,1
CS7596,358,8,1
CS7597,653,13,1
CS7598,693,14,1
CS7599,370,7,1
CS7600,667,16,2
CS7601,794,18,2
CS7602,513,11,1
CS7603,579,12,1
CS7604,790,17,2
CS7605,969,21,2
CS7606,332,7,1
CS7607,643,13,1
CS7608,452,10,1
CS7609,805,16,2
CS7610,475,12,1
CS7611,710,16,2
CS7612,840,18,2
CS7613,779,15,2
CS7614,739,16,2
CS7615,481,10,1
CS7616,660,14,1
CS7617,869,17,2
CS7618,454,8,1
CS7619,486,14,1
CS7620,439,10,1
CS7621,971,19,2
CS7622,558,11,1
CS7623,723,17,2
CS7624,802,21,2
CS7625,470,10,1
CS7626,275,8,1
CS7627,195,6,1
CS7628,503,13,1
CS7629,566,14,1
CS7630,603,13,1
CS7631,518,10,1
CS7632,534,11,1
CS7633,973,20,2
CS7634,549,10,1
CS7635,806,18,2
CS7636,311,11,1
CS7637,705,15,2
CS7638,275,5,1
CS7639,741,16,2
CS7640,552,13,1
CS7641,622,14,1
CS7642,573,14,1
CS7643,867,16,2
CS7644,471,12,1
CS7645,615,15,2
CS7646,371,9,1
CS7647,526,14,1
CS7648,763,15,2
CS7649,626,12,1
CS7650,771,13,1
CS7651,265,7,1
CS7652,543,15,2
CS7653,682,15,2
CS7654,710,15,2
CS7655,423,9,1
CS7656,491,10,1
CS7657,577,13,1
CS7658,627,15,2
CS7659,323,9,1
CS7660,918,18,2
CS7661,788,18,2
CS7662,569,12,1
CS7663,881,18,2
CS7664,896,21,2
CS7665,442,10,1
CS7666,514,11,1
CS7667,636,15,2
CS7668,314,10,1
CS7669,595,12,1
CS7670,352,9,1
CS7671,644,14,1
CS7672,517,9,1
CS7673,815,17,2
CS7674,572,14,1
CS7675,751,17,2
CS7676,813,21,2
CS7677,417,14,1
CS7678,601,15,2
CS7679,853,18,2
CS7680,412,12,1
CS7681,721,15,2
CS7682,469,10,1
CS7683,537,12,1
CS7684,475,10,1
CS7685,531,12,1
CS7686,391,11,1
CS7687,511,13,1
CS7688,448,12,1
CS7689,401,11,1
CS7690,373,8,1
CS7691,497,11,1
CS7692,650,16,2
CS7693,347,10,1
CS7694,576,12,1
CS7695,844,19,2
CS7696,593,12,1
CS7697,420,8,1
CS7698,622,15,2
CS7699,374,10,1
CS7700,564,13,1
CS7701,690,16,2
CS7702,517,14,1
CS7703,422,11,1
CS7704,509,13,1
CS7705,448,12,1
CS7706,518,10,1
CS7707,652,14,1
CS7708,626,16,2
CS7709,629,16,2
CS7710,718,16,2
CS7711,467,13,1
CS7712,453,12,1
CS7713,626,14,1
CS7714,526,11,1
CS7715,590,12,1
CS7716,221,4,1
CS7717,489,8,1
CS7718,495,12,1
CS7719,657,13,1
CS7720,540,10,1
CS7721,919,18,2
CS7722,512,11,1
CS7723,505,10,1
CS7724,419,11,1
CS7725,707,17,2
CS7726,740,18,2
CS7727,683,16,2
CS7728,582,15,2
CS7729,848,17,2
CS7730,624,14,1
CS7731,463,10,1
CS7732,476,9,1
CS7733,570,16,2
CS7734,570,11,1
CS7735,524,12,1
CS7736,535,11,1
CS7737,749,16,2
CS7738,437,13,1
CS7739,598,13,1
CS7740,800,19,2
CS7741,575,13,1
CS7742,660,14,1
CS7743,443,10,1
CS7744,476,9,1
CS7745,601,16,2
CS7746,872,17,2
CS7747,541,12,1
CS7748,853,17,2
CS7749,716,15,2
CS7750,939,18,2
CS7751,822,16,2
CS7752,688,18,2
CS7753,467,12,1
CS7754,447,10,1
CS7755,660,13,1
CS7756,642,11,1
CS7757,1081,22,2
CS7758,680,15,2
CS7759,770,16,2
CS7760,503,13,1
CS7761,396,10,1
CS7762,367,9,1
CS7763,622,16,2
CS7764,528,12,1
CS7765,410,10,1
CS7766,746,16,2
CS7767,696,16,2
CS7768,660,17,2
CS7769,618,14,1
CS7770,732,17,2
CS7771,531,13,1
CS7772,501,11,1
CS7773,799,18,2
CS7774,755,20,2
CS7775,396,9,1
CS7776,894,19,2
CS7777,421,9,1
CS7778,514,12,1
CS7779,496,11,1
CS7780,473,10,1
CS7781,726,18,2
CS7782,654,12,1
CS7783,630,11,1
CS7784,453,10,1
CS7785,866,19,2
CS7786,781,18,2
CS7787,766,12,1
CS7788,611,16,2
CS7789,553,12,1
CS7790,413,13,1
CS7791,562,12,1
CS7792,491,11,1
CS7793,454,12,1
CS7794,535,15,2
CS7795,393,11,1
CS7796,557,14,1
CS7797,731,14,1
CS7798,439,12,1
CS7799,483,11,1
CS7800,491,11,1
CS7801,546,11,1
CS7802,855,20,2
CS7803,624,11,1
CS7804,737,16,2
CS7805,903,21,2
CS7806,443,11,1
CS7807,1017,21,2
CS7808,437,10,1
CS7809,563,14,1
CS7810,462,10,1
CS7811,578,13,1
CS7812,815,19,2
CS7813,707,17,2
CS7814,787,14,2
CS7815,366,8,1
CS7816,510,13,1
CS7817,711,14,1
CS7818,375,13,1
CS7819,824,20,2
CS7820,783,18,2
CS7821,497,9,1
CS7822,277,5,1
CS7823,600,13,1
CS7824,412,10,1
CS7825,1016,18,2
CS7826,445,10,1
CS7827,517,14,1
CS7828,590,11,1
CS7829,565,12,1
CS7830,406,8,1
CS7831,981,22,2
CS7832,905,20,2
CS7833,325,8,1
CS7834,362,8,1
CS7835,622,15,2
CS7836,927,17,2
CS7837,940,16,2
CS7838,580,15,2
CS7839,492,11,1
CS7840,528,10,1
CS7841,412,10,1
CS7842,565,12,1
CS7843,497,11,1
CS7844,603,14,1
CS7845,422,9,1
CS7846,924,21,2
CS7847,725,17,2
CS7848,431,11,1
CS7849,349,8,1
CS7850,665,18,2
CS7851,708,13,1
CS7852,422,9,1
CS7853,559,12,1
CS7854,534,15,2
CS7855,542,11,1
CS7856,257,5,1
CS7857,996,22,2
CS7858,976,18,2
CS7859,728,13,1
CS7860,406,9,1
CS7861,613,14,1
CS7862,641,16,2
CS7863,444,12,1
CS7864,445,11,1
CS7865,1069,24,2
CS7866,977,20,2
CS7867,762,17,2
CS7868,486,12,1
CS7869,370,9,1
CS7870,606,13,1
CS7871,451,10,1
CS7872,579,12,1
CS7873,662,14,1
CS7874,534,12,1
CS7875,627,14,1
CS7876,612,11,1
CS7877,629,14,1
CS7878,717,16,2
CS7879,643,14,1
CS7880,457,10,1
CS7881,274,7,1
CS7882,228,5,1
CS7883,406,9,1
CS7884,328,8,1
CS7885,630,14,1
CS7886,566,14,1
CS7887,616,15,2
CS7888,777,17,2
CS7889,198,5,1
CS7890,838,18,2
CS7891,188,6,1
CS7892,599,11,1
CS7893,494,11,1
CS7894,594,15,2
CS7895,533,13,1
CS7896,259,6,1
CS7897,544,12,1
CS7898,603,12,1
CS7899,310,6,1
CS7900,745,16,2
CS7901,557,14,1
CS7902,462,10,1
CS7903,899,18,2
CS7904,483,13,1
CS7905,821,20,2
CS7906,577,17,2
CS7907,633,14,1
CS7908,727,18,2
CS7909,738,14,1
CS7910,518,11,1
CS7911,694,16,2
CS7912,702,17,2
CS7913,369,8,1
CS7914,526,11,1
CS7915,232,5,1
CS7916,832,18,2
CS7917,333,10,1
CS7918,248,8,1
CS7919,620,14,1
CS7920,729,17,2
CS7921,687,16,2
CS7922,665,12,1
CS7923,1028,22,2
CS7924,850,19,2
CS7925,891,19,2
CS7926,417,11,1
CS7927,548,12,1
CS7928,408,9,1
CS7929,493,12,1
CS7930,713,16,2
CS7931,391,10,1
CS7932,657,15,2
CS7933,763,16,2
CS7934,327,9,1
CS7935,623,15,2
CS7936,364,10,1
CS7937,473,13,1
CS7938,670,19,2
CS7939,498,11,1
CS7940,793,17,2
CS7941,342,9,1
CS7942,544,14,1
CS7943,731,15,2
CS7944,820,15,2
CS7945,796,17,2
CS7946,614,13,1
CS7947,598,13,1
CS7948,488,12,1
CS7949,837,17,2
CS7950,824,17,2
CS7951,488,11,1
CS7952,531,11,1
CS7953,692,15,2
CS7954,694,14,1
CS7955,580,12,1
CS7956,332,9,1
CS7957,472,13,1
CS7958,522,12,1
CS7959,860,20,2
CS7960,661,13,1
CS7961,553,11,1
CS7962,473,10,1
CS7963,662,16,2
CS7964,768,15,2
CS7965,529,11,1
CS7966,450,8,1
CS7967,683,14,1
CS7968,502,11,1
CS7969,891,21,2
CS7970,547,10,1
CS7971,498,9,1
CS7972,438,11,1
CS7973,239,8,1
CS7974,641,15,2
CS7975,689,17,2
CS7976,370,8,1
CS7977,469,12,1
CS7978,734,17,2
CS7979,629,12,1
CS7980,592,14,1
CS7981,488,11,1
CS7982,1121,24,2
CS7983,597,12,1
CS7984,295,8,1
CS7985,396,11,1
CS7986,689,14,1
CS7987,646,15,2
CS7988,382,11,1
CS7989,650,15,2
CS7990,704,15,2
CS7991,644,16,2
CS7992,486,12,1
CS7993,425,11,1
CS7994,613,11,1
CS7995,730,16,2
CS7996,851,19,2
CS7997,669,14,1
CS7998,637,16,2
CS7999,443,8,1
CS8000,576,13,1
CS8001,588,12,1
CS8002,363,8,1
CS8003,625,14,1
CS8004,610,12,1
CS8005,800,16,2
CS8006,466,11,1
CS8007,440,10,1
CS8008,631,13,1
CS8009,343,9,1
CS8010,687,15,2
CS8011,449,10,1
CS8012,196,6,1
CS8013,591,13,1
CS8014,350,9,1
CS8015,522,12,1
CS8016,865,18,2
CS8017,530,15,2
CS8018,408,10,1
CS8019,600,15,2
CS8020,408,11,1
CS8021,576,11,1
CS8022,833,17,2
CS8023,443,10,1
CS8024,685,14,1
CS8025,428,12,1
CS8026,600,17,2
CS8027,816,17,2
CS8028,284,7,1
CS8029,520,12,1
CS8030,860,19,2
CS8031,725,16,2
CS8032,452,11,1
CS8033,255,5,1
CS8034,535,12,1
CS8035,729,15,2
CS8036,922,19,2
CS8037,777,16,2
CS8038,504,10,1
CS8039,540,10,1
CS8040,356,11,1
CS8041,805,15,2
CS8042,675,16,2
CS8043,472,11,1
CS8044,501,13,1
CS8045,721,15,2
CS8046,537,11,1
CS8047,933,18,2
CS8048,619,12,1
CS8049,701,13,1
CS8050,614,13,1
